title,text,subject,date
Cartas de renuncia de Evo Morales y Álvaro García,",",Bolivian News,11/11/2019
Carlos Mesa pidió disculpas a la Policía Nacional,,Bolivian News,11/11/2019
México confirma que el avión con Evo a bordo ya despegó,"Más tarde, a las 23.03, Ebrard reconfirmó que  el avión de la Fuerza Aérea Mexicana había despegado con Morales a bordo.,",Bolivian News,11/11/2019
", funcionarios de la Cancillería sí hicieron reclamos a través de su página web",",El comunicado fue replicado en sus cuenta de Facebook y Twitter este 13 de noviembre de 2019 a las 08.34 horas.  Tres horas después fue eliminada de su página web y de Twitter.,,",Bolivian News,13/11/2019
", Evo Morales dijo que “quien escapa es un delincuente confeso”","“@evoespueblo  reconozco que tenías razón. El que se escapa es un delincuente confeso, no un perseguido político“, comentó Quiroga.,,,“Ahora sí, aviso que estoy en Buenos Aires, Argentina, no estoy asilado, estoy ‘a resguardo’; la presión política (Quintana y Paco, sobre todo, tras de la interpelación y con de prensa respectivamente) era muy fuerte, de manera que haciendo caso a amigos y compañeros periodistas, decidí tomar distancia (sic)”, escribió Carlos Valverde en su cuenta de Facebook el 2016, tras revelar la relación entre Evo Morales y Gabriela Zapata, exgerente comercial de la empresa china CAMC.",Bolivian News,13/11/2019
"Desde dos ángulos, mire cómo prenden fuego a las puertas de una galería en La Paz",A continuación puede ver los dos audiovisuales,Bolivian News,13/11/2019
Franclin Gutiérrez sale de la cárcel y queda libre,"“Injustamente me han privado mi libertad y el autor confeso es Evo Morales Ayma que se ha ido del país sabiendo que ha hecho una injusticia en contra mi persona (…), aislado de mi gente, aislado de mi familia”, señaló el líder cocalero.,El Ministerio de Gobierno lo acusó, sin pruebas, de planear un emboscada a policías que se encontraban en población de la Asunta, municipio de los Yungas del departamento de La Paz.,",Bolivian News,14/11/2019
YPFB comunica imposibilidad de despachar combustibles líquidos por conflictos en El Alto,",,El jefe de comunicación de YPFB, Javier Ticona, confirmó a  esta situación. Afirmó que se debe a “los bloqueos y movilizaciones” suscitados en la zona y que “no se está pudiendo abastecer a la población y a nuestros surtidores”.,,",Bolivian News,14/11/2019
"Es verdad, quemaron la casa del dirigente Nelson Condori","El dirigente respaldó su publicación con un video en el que muestra cómo fue la intervención a su hogar. En el mismo, gritan “Guaqui se respeta” y mencionan que Condori es un traidor. En contacto telefónico con , confirmó esta situación.,,",Bolivian News,14/11/2019
Adriana Salvatierra anunció su renuncia en tres medios,"La declaración en Red Uno (transmitida en directo a las 18.18 y posteada en Facebook “Red Uno Cochabamba” a las 18.57 del 10 de noviembre bajo el título “Adriana Salvatierra renuncia a la presidencia del Senado”),“Hemos decidido presentar nuestra renuncia formal a la presidencia de la Cámara de Senadores y solicitar como única salida que la vía sea la construcción institucional de un proceso que aperture y vislumbre soluciones a este conflicto”.,La declaración en Unitel (a las 18.14 del 10 de noviembre de 2019),“De la misma forma (al igual que las renuncias del Presidente y del Vicepresidente) hago pública mi renuncia a la presidencia de la Cámara de Senadores. Creemos que las vías para solucionar este conflicto, de todas maneras deben continuar siendo (palabras ininteligibles de Salvatierra) que se encuentre una salida pacífica para el país, es el mensaje que tenemos para brindar en este momento”.,Pregunta ¿Quién quedará en su lugar, senadora?,“Bueno, eso corresponderá de acuerdo a la Asamblea Legislativa en la siguiente sesión, a que se sesione, se establezca una directiva, tomando en cuenta que la renuncia de la Presidencia no necesariamente implica una sucesión a la vicepresidencia de la cámara de Senadores en línea directa, sino que tiene que realizar una sesión de cámara de senadores y a partir de eso tener una nueva presidencia de la cámara de senadores.,Pregunta ¿Cómo y cuándo hará llegar su renuncia al congreso tomando en cuenta que usted debería convocarlo?,“Bueno, en el transcurso de la tarde de todas maneras haremos llegar nuestra carta de renuncia; deseábamos hacerlo público también porque creemos que es importante resguardar también y el bienestar de las familias; que cese el acoso, que cese la violencia, que cese la persecución contra personas que tienen como único, como única acusación el haber apoyado y acompañado a este proceso de cambio. Nadie podrá apuntarnos con el dedo nadie podrá decir que durante este tiempo hemos trabajado de otra forma que no sea sobre los principios de la honestidad, la transparencia, la apertura a la ciudadanía y esto es lo que tenemos para informar. Muchísimas gracias”,Pregunta ¿Quién es el primer vicepresidente de la cámara de senadores?,“Bueno, es el senador Rubén Medinacelli quien, también producto de diferentes circunstancias, ha presentado su nota de renuncia”.,La declaración en CNN el 13 de noviembre de 2019,“Usted sabe que he presentado públicamente mi renuncia a la presidencia de la Cámara de Senadores y eso ha constado en todos los medios de comunicación. Y quiero aclarar, aquí hay parlamentarios de la oposición que piensan que planteo asumir la presidencia del Estado. No. Quiero rechazarlo categóricamente. He presentado mi renuncia a la presidencia de la Cámara de Senadores; obviamente, continúo siendo parlamentaria, continúo siendo senadora. Y de la misma forma, así como el presidente (Evo Morales), mi renuncia debe ser puesta a consideración del pleno de la Cámara de Senadores y que sea el pleno de la Cámara de Senadores el que determine la nueva composición de la misma y sea a través de una resolución de directiva. Yo ratifico, he presentado mi renuncia a la Cámara de Senadores; no ha sido de forma escrita, sin embargo ha sido pública en diferentes medios de comunicación. Y he puesto a disposición del pleno de la Cámara de Senadores para que sea este el que determine la última valoración de las circunstancias y reorganice la directiva puesto que también en nuestra directiva ha existido la renuncia del vicepresidente de la Cámara de Senadores”.",Bolivian News,14/11/2019
Llorenti y Pary insisten en permanecer en sus cargos,"A través de su  cuenta de Twitter, Pary comunicó el 14 de noviembre su continuidad como Ministro de Relaciones Exteriores de la siguiente manera,“Por mi compromiso con la democracia, con el pueblo y la Constitución continuaré con las tareas que me corresponden de Ministro de Relaciones Exteriores del Estado Plurinacional de Bolivia del Gobierno Constitucional de @evoespueblo”.,Incluso, el ex canciller de Bolivia fue recibido en Nicaragua el 13 de noviembre de 2019 para la reunión del Consejo Político del Alba. Pary fue recibido por Rosario Murillo, vicepresidente de aquel país, quien lo reconoció como “canciller del Estado Plurinacional de Bolivia”.,Por otro lado, Sacha Llorenti, también mediante su cuenta de Twitter afirmó , el 13 de noviembre de 2019, que continuará en su cargo.,",Bolivian News,14/11/2019
Gobierno aprueba presupuesto adicional para las FF.AA.,"De igual manera, hace referencia a “que el inciso al inciso g) del Artículo 6 de la Ley N° 1405, de 30 de diciembre de 1992, Orgánica de las Fuerzas Armadas de la Nación, señala que para el cumplimiento de su misión, las Fuerzas Armadas tienen, entre otras, la atribución y responsabilidad de coadyuvar en caso necesario, a la conservación del orden púbico, a requerimiento del Poder Ejecutivo y de acuerdo a la\n\nConstitución Política del Estado.”,Entre otros, también se basan en el Parágrafo I del Artículo 321 del o Constitucional; el Artículo 5 de la Ley Nº 2042, de 21 de diciembre de 1999, de Administración Presupuestaria; y el Parágrafo II del Artículo 13 de la Ley Nº 1135, de 20 de diciembre de 2018, del Presupuesto General del Estado Gestión 2019.,El decreto está publicado en la Gaceta Oficial de Bolivia,  el mismo fue aprobado con la firma de la Presidente Constitucional, Jeanine Áñez, y sus 17 ministros de Estado posesionados hasta la fecha.",Bolivian News,18/11/2019
Periodistas de Bolivia Tv sufren agresiones físicas y robo de cámara,"“Había un grupo de intolerantes que nos empezó a agredir, a tirar piedras y a hacernos correr. Nos rodearon, ya no podíamos correr. De pronto siento un golpe en la cabeza, a la altura de la nuca más o menos, no sé con qué, y una patada en la pierna. Y veo que un hombre le estaba jaloneando la cámara a mi compañero, yo estaba por evitar eso y vi a otro hombre que levantó una piedra bastante grande para lanzar contra mi persona. Ese rato mi compañero dejó que nos arrebataran la cámara y empezamos a correr y la gente nos seguía tirando piedras”, contó Estrada a .,A las 1324, el periodista informó en un nuevo contacto con el noticiero, sobre la agresión que recibieron por parte de estas personas.,“Nosotros sólo fuimos a hacer cobertura, a conocer la palabra del hermano alteño, de ese vecino que está protestando, bloqueando en la zona, pero la intolerancia de algunas personas ha hecho que perdamos, que nos quiten la cámara y por fortuna pudimos escapar porque nuestras vidas estaban corriendo peligro”, relató en un contacto telefónico con Bolivia Tv.,Sobre esta situación, el usuario de Facebook Fabio Rojas compartió el video en el que se muestra cómo manipulan la cámara del canal estatal. “Canal Siete es. Hay que llevar a quemar. ¿De qué nos va a servir a nosotros?”, se escucha gritar a los vecinos. Luego, uno de ellos, la lanza al fuego de una de las barricadas de la zona.,",Bolivian News,19/11/2019
Investigan a Evo Morales por “sedición” y “terrorismo”,"El delito principal, por el cuál se solicita esta investigación, es el de  atentar contra la seguridad y soberanía del Estado a la Sede de Gobierno, y de esa forma iniciar procesos legales a Morales y a Yucra.,,,,Adicionalmente, el periódico La Razón reporta que el Fiscal de Distrito de La Paz “informó al Juez de Turno de Instrucción Cautelar en los Penal de la ciudad de La Paz el “inicio de la investigación preliminar” del caso FIS LPZ1914866, que, de “oficio”, denuncia a Morales, Yucra y “contra los que resultaren coautores, cómplices y encubridores” en los delitos de sedición (artículo 123 del Código Penal), terrorismo (artículo 133 del Código Penal modificado por la Ley 262)”.,,,",Bolivian News,22/11/2019
: Hackean cuenta de Twitter del Ministerio de Salud,"Así también afirma que el Ministerio de Salud en ningún momento dio una información sobre los productos de la marca Arcor, ya que en las últimas semanas volvió a circular un mensaje o cadena por WhatsApp que alarma a no comprar productos de esa línea de alimentos.,El 25 de julio de 2019,  hizo la nota correspondiendo para desmentir el mensaje.,,,",Bolivian News,26/11/2019
 que Cancillería saca un Twitter sobre la designación del nuevo embajador en Estados Unidos,"Por otro lado, para el excanciller Dr.Javier Murillo de la Rocha, dijo a  que la designación es suigéneris.,“Es única en su género, que en realidad se hace en embajadores en misión especial de duración corta. Pero un embajador con sede requiere de dos elementos beneplácito del país receptor y se necesita para que esté perfeccionado el procedimiento del Senado. La aprobación del Senado, si no hay estos elementos, es una medida suigéneris que tiene vicios, no está bien hecha. La forma correcta era nombrarlo como encargado de negocios y que no necesita beneplácito, ni aprobación del Senado. Y después de uno o dos meses, cuando haya tiempo,  se lo pueda ascender a Embajador”, explicó Murillo.",Bolivian News,26/11/2019
Gobierno abroga Decreto Supremo 4078,"Esta norma generó polémica tras su aprobación el 14 de noviembre. El artículo 3, que fue uno de los más cuestionados por diferentes sectores de la población, decía lo siguiente “El personal de las FF.AA., que participe en los operativos para el restablecimiento del orden interno y estabilidad pública estará exento de responsabilidad penal cuando en cumplimiento de sus funciones constitucionales, actúen en legítima defensa o estado de necesidad, en observancia de los principios de legalidad, absoluta necesidad y proporcionalidad, de conformidad con el Art. 11 y 12 del Cód. Penal. Ley 1760 y el Código de Procedimiento Penal”.,Para el Gobierno su puesta en marcha se trató de una medida para evitar actos calificados como “terroristas”. En tanto que distintas organizaciones lo tomaron como una  forma de violencia impune. Por ejemplo, la Comisión Interamericana de Derechos Humanos  se manifestó de la siguiente manera El grave decreto de Bolivia desconoce los estándares internacionales de derechos humanos y por su estilo estimula la represión violenta.,“Esta determinación (la abrogación) ha sido tomada en consideración a que gracias a Dios y a la comprensión de todos los sectores del país, hemos logrado la ansiada pacificación. El decreto 4078 es un recurso constitucional que los gobiernos tienen a su disposición cuando la seguridad del Estado o la seguridad de la ciudadanía se siente amenazada por acciones de violencia que ponen en peligro la estabilidad del país y la vida de los ciudadanos”, complementó Áñez.",Bolivian News,28/11/2019
Foto de Salvador Romero y Carlos Mesa es verdadera,"“Yo estaba como director del Instituto Nacional Demócrata en Honduras y Carlos Mesa integraba una delegación de observación internacional del Centro Carter junto con el presidente (de Panamá) Martín Torrijos”, explicó Romero.,Como antecedente, en el 2004 el Poder Ejecutivo nombró a  Romero  como vocal electoral. Pese a tener una relación diplomática con Carlos Mesa, han surgido diferentes opiniones en las RR. SS sobre la candidatura de Mesa en las elecciones del 2020.  Romero dijo que en su posición como nuevo vocal consta de total objetividad. “El organismo electoral compromete la absoluta imparcialidad con respecto ante todas las candidaturas”, remarcó.,Salvador Romero Ballivián es Doctor en Sociología Política. En 1995 fue designado por la Congreso Nacional como vocal de la Corte Electoral Departamental de La Paz. El 2004, durante el gobierno de Carlos Mesa, fue nombrado como vocal de la Corte Nacional Electoral. En tanto que el 25 de noviembre de 2019 fue designado por la presidente Jeanine Áñez como el nuevo vocal del Tribunal Supremo Electoral.,La designación de Romero por parte de Áñez se da en el marco del artículo 206 parágrafo III de la Constitución  Política del Estado que establece que la “Asamblea Legislativa Plurinacional, por dos tercios de votos de los miembros presentes, elegirá a seis de los miembros del Órgano Electoral Plurinacional. La Presidenta o el Presidente del Estado designará a uno de sus miembros”.,",Bolivian News,28/11/2019
"Sí, Pedro Montenegro fue extraditado a Brasil","En el 2015 Pedro Montenegro envió 1,3 de toneladas de cocaína a Europa. En Bolivia se lo sentenció por delito de falsificación y adulteración de documentos, y ganancias ilícitas.,Fotos Ministerio de Gobierno,",Bolivian News,29/11/2019
Chi Hyun Chung ya no será candidato del PDC,"Por su parte, el vocero de Chi Hyun Chung, Luis Aparicio, confirmó esta noticia y dijo que el PDC no fue serio con el excandidato coreano boliviano. “El PDC es un partido muy informal. Ha estado haciendo una serie de declaraciones a cargo de los personeros que tienen en Santa Cruz y Cochabamba y no se ponen de acuerdo. Creo que van a lanzar una convocatoria y van a compatibilizar a algún candidato, pero Chi ha dispuesto que no”, informó Aparicio a . Asimismo, dijo que existe la propuesta de cinco partidos para que Chi Hyun sean su candidato y dentro de estas estaría UCS, MNR, Pan Bol e incluso Acción Democrática Nacionalista.",Bolivian News,29/11/2019
La viral renuncia del Viceministro de Políticas Comunicacionales,"“Veo necesario aclarar que como Viceministro de Políticas Comunicacionales me negué a viabilizar “Consultorias Internacionacionales Comunicacionales”, así como el inhumano despido masivo de mi personal. Coaccionado con bajezas el Min. de Presidencia @jerjesja solicitó mi renuncia”, escribió en sus redes sociales.,La carta y la fotografía del momento en que daba las palabras por su nuevo cargos, alcanzó una viralidad de 1,2 mil veces compartido en Facebook y 143 retweets en Twitter.,Por su parte, el ministro de la Presidencia, Jerjes Justiniano desconoció, ante los medios, los cargos por los que Romano lo denuncia. “No lo conozco, no he conversado con él, no tengo ninguna pugna con él. Si él ha dicho eso es completamente falso”. (ANF),,",Bolivian News,03/12/2019
El documento donde se afirma que las FF. AA. prescinden de la frase “patria o muerte” es auténtico,"“La victoria que habíamos obtenido a la Guerrilla del Che se convierte en derrota cuando Evo Morales les imponen esta arenga patria o muerte’ que en gran parte ha sido una vergüenza y además ha sido admitida por nuestros generales,   porque en aquel entonces el Alto Mando Militar, era muy joven”, relató Montaño a .,A su vez, recomienda que las FF. AA. deberían crear una nueva frase, decidida en un congreso y no volver a la arenga antigua “Subordinación y Constancia” porque esa también fue impuesta por una misión militar de Estados Unidos.",Bolivian News,04/12/2019
Denuncian la presencia de un hombre armado durante la salida de Pumari de la UMSS,"Esta persona alza el brazo derecho por encima de la multitud sujetando este artefacto. En cuanto a lo que se comenta en redes sociales, se dijo que el hombre es afín al Movimiento Al Socialismo mientras que otros indican que forma parte de los seguidores del líder cívico potosino., se contactó con Humberto Ayllón, periodista de El Deber, quien grabó el audiovisual. Este reportero comenta que no hubo disparos pero que evidenció la aparición del sujeto armado por detrás de él, emergiendo de la multitud.,“El sujeto (quien poseía el arma) viene atrás de todo el bollo que había, yo estaba filmando más atrás y desde ahí aparece. Como se ve en las imágenes (el hombre armado) se va al lado derecho y saca el arma, haciendo el amague, cuando sale Pumari con todo su equipo de seguridad. Después de que sale él (Pumari), (el sujeto del arma) se pierde en la multitud. Fue en cuestión de segundos”, relata Ayllón.,Por otra parte, el fotorreportero Daniel James, también en contacto telefónico con , contó lo que percibió. Él pudo captar el momento de frente, a diferencia del video de El Deber. En su toma se puede apreciar a Pumari evacuando el lugar mientras una mano armada se asoma entre la multitud detrás de él. James comentó no notó este hecho hasta que revisó su material gráfico en horas de la tarde para, posteriormente, publicar la imagen.",Bolivian News,05/12/2019
Luis Arce Catacora se fue a México,"Arce Catacora  anunció su salida de Bolivia a través de su cuenta de Facebook. También indicó que tuvo percances  momentos antes de abordar, por lo que tuvo que llamar al actual ministro de Gobierno, Arturo Murillo, para agilizar su salida.,Núñez del Prado también agradeció la ayuda que recibieron por parte de las Embajadas de México, Uruguay y Argentina a través de su red social e indicó que el exministro sufrió de agresiones verbales en el aeropuerto.",Bolivian News,06/12/2019
El documento atribuido a la Cancillería sobre código de vestimenta es ,"En cuanto a la pregunta reiterada en las redes sociales sobre qué pasará con la vestimenta autóctona propia de los pueblos y las naciones indígenas, la Cancillería emitió un comunicado, el 9 de diciembre, aclarando su “reconocimiento de las prácticas de los pueblos y naciones indígenas, incluyendo los idiomas, símbolos, vestimenta e identidad cultural”. De igual manera, afirman que no hay prohibición de trajes tradicionales para los funcionarios de esa cartera de Estado.,, se contactó con Javier Castaños, miembro del equipo de Comunicación de la canciller Karen Longaric, para verificar la naturaleza de ambos documentos. Este funcionario confirmó su veracidad. Sin embargo, manifestó que la orden de servicio sobre el código de vestimenta fue una “decisión unilateral del director general de Ceremonial del Estado, Marcelo Arias” y que el comunicado por parte de la Cancillería aclara el reconocimiento de esta institución para con la vestimenta e identidad cultural de los pueblos indígenas.",Bolivian News,09/12/2019
La foto de Almagro y Camacho es real,"En contacto telefónico con ,  el comunicador del ente cívico, Mauricio Melgar, también confirmó el encuentro entre ambas personas. Más tarde, a las  18.30, fue el mismo Camacho quien compartió la misma imagen en su Twitter.,",Bolivian News,11/12/2019
. Evo Morales se refugia Argentina,"Las cinco personas que están bajo el pedido de refugiados (por temores fundados) en Argentina y no así de asilados, por lo que el Gobierno les prohíbe hacer política desde ese país al estar en esa condición. Solá dijo que Morales solicitó protección cuando renunció a la presidencia, pero el expresidente Mauricio Macri no se lo otorgó.,Evo Morales anunció que ya se encuentra en Argentina a través de su twitter “Hace un mes llegué a México, país hermano que nos salvó la vida, estaba triste y destrozado. Ahora arribé a Argentina, para seguir luchando por los más humildes y para unir a la #PatriaGrande , estoy fuerte y animado. Agradezco a México y Argentina por todo su apoyo y solidaridad”.,Tras conocerse el nuevo paradero del exmandatario, la canciller de Bolivia, Karen Longaric, pidió al país vecino a que se cumpla el reglamento de refugiado y que se evite que Morales haga declaraciones políticas en su nueva condición.,“Esperemos que Argentina cumpla con esos principios y derechos de refugio y no ocurra lo que ocurrió en México, que tenía un micrófono abierto para hacer política”, manifestó Longaric en conferencia de prensa.,,,,",Bolivian News,12/12/2019
Fiscal certifica autenticidad de orden de aprehensión contra Morales,"“Dividan el sindicato en cuatro o cinco grupos. Yo aguanté un bloqueo (así). Te pongo un ejemplo, si mi sindicato tiene 40 afiliados, cada grupo de diez en diez, cuatro grupos, eso es para mucho tiempo. Si vos no te concentras se cansa la gente y abandona, si organizas grupos y sectores cada 24 horas vamos a aguantar el bloqueo”, ordenaba Morales, según sistematizó  Los Tiempos de esa grabación presentada por Murillo.,Consultado sobre esta situación, el fiscal de materia de Cochabamba, Jhimmy Almanza, confirmó a  que él y su colega Richard Villaca, emitieron la orden de aprehensión contra Evo Morales. “Esta mañana (del 18 de diciembre) hemos extendido la resolución disponiendo su aprehensión como la orden para su ejecución respectiva”, afirmó Almanza.,Además, explicó que este documento es válido en territorio nacional. Es decir, si Morales ingresa, será detenido. “Se ha dispuesto el trámite para la ejecución a través de Migración, de la FELCC departamental y fronteras”, especificó el fiscal.",Bolivian News,18/12/2019
Se confirma un nuevo caso de Arenavirus en La Paz,"“El día 12 de diciembre se transfirió del Hospital de Caranavi un paciente de procedencia de Alto Beni con signos patognomónicos de una fiebre hemorrágica. El paciente ha sido trasladado inmediatamente al Hospital del Norte el día 12 de diciembre… El día 13 se le ha tomado las muestras que han sido enviadas a través de INLASA (Instituto Nacional de Laboratorios de Salud) al CENETROP que es el Centro de Enfermedades Tropicales que se encuentra en Santa Cruz. El procedimiento es un poquito moroso (…). Los resultados de las muestras han sido enviados el día de ayer (19 de diciembre de 2019) (y) nos confirman la presencia de Arenavirus en el paciente”.,En cuanto el estado del paciente Salazar comentó,“El paciente, que es lo más importante para nosotros, en este momento se encuentra estable; ha sido transferido al Hospital Agramont por una complicación, pero una complicación por una enfermedad de base que tenía. El paciente ha debutado con una diabetes y secundaria esta diabetes ha hecho un efecto acidosis. Por ese motivo ha sido transferido a al Hospital Agramont. En este momento, el paciente está estable, no ha presentado más signos de hemorragia, que era lo que nos estaba preocupando, los controles laboratoriales se están haciendo diariamente y el hospital nos informa inmediatamente”.,Lea también “Muere médico víctima de Arenavirus” y “Ministerio de Salud Transmisibilidad del arenavirus es limitada”.,También se informó que se contactó al Centro de Salud de la localidad de procedencia del caso, se realizó una intervención y toma de muestras a quienes presenten síntomas sospechosos de las 70 personas, aproximadamente, que estuvieron en contacto con el paciente. En la página de Facebook del Sedes La Paz existe una publicación relacionada a este tema. También existe un link adjunto donde se da parte de esta situación.",Bolivian News,20/12/2019
 que Bolivia ya es parte del Grupo de Lima,"El grupo de Lima es una instancia multilateral conformada por Argentina, Brasil, Canadá, Chile, Colombia, Costa Rica, Guatemala, Guyana, Honduras, Panamá, Paraguay, Perú y ahora Bolivia. La instancia nace con la Declaración de Lima, el 8 de agosto de 2017, que tiene como objetivo principal buscar una salida pacífica a la crisis de Venezuela., se contactó con el director de la oficina de la unidad de Comunicación de la Cancillería, Javier Castaños, que afirmó la autenticidad del comunicado. Vale decir, que es completamente verdadera la incorporación de Bolivia al Grupo de Lima.",Bolivian News,23/12/2019
. La hermana de Arturo Murillo es la nueva cónsul en Miami,"El origen de este tema se dio cuando el presidente de la cámara de Diputados, Sergio Choque, partidario del MAS, denunció el hecho. Tras la revisión del  nombre en la página de la Contraloría,  constató que Mercedes Murillo presentó su declaración el 18 de diciembre de este año.,,Por otro lado, en la página oficial de Twitter del ministerio de Gobierno existe un comunicado, emitido en esa red social  justificando su designación.,,Tuit del ministerio de Gobierno del 23 de diciembre de 2019 a las 13.20.",Bolivian News,23/12/2019
. Gobierno declara personas no gratas a representantes internacionales de México y España en Bolivia,"Áñez pidió respeto a las decisiones democráticas de Bolivia y que se mantendrá la relación diplomática que se tiene entre México y Bolivia, pero no permitirán que exista un “abuso” por “encubrir y proteger a criminales que han cometido delitos de sedición, alzamiento armado y terrorismo”.",Bolivian News,30/12/2019
Documento con el que se anuncia la alianza Camacho – Pumari es genuino,"El cuerpo contiene 14 puntos en los que se describe, entre otras cosas,  los antecedentes de cómo influyó la movilización ciudadana que derivó en la renuncia de Evo Morales a la presidencia de Bolivia el 10 de noviembre de 2019. “…hemos determinado consolidar nuestro bonomio electoral para las próximas elecciones generales del 2020-2025 de la siguiente manera Luis Fernando Camacho a la Presidencia y Marco Antonio Pumari a la Vicepresidencia. Este binomio será postulado por cualquier tipo de alianza, movimiento ciudadano o partido político, previo consenso mutuo”, se lee en el punto 8 del documento.,,,Las fotos de las dos carillas de este material también fueron compartidas en la página de Facebook y en la cuenta certificada de  Twitter de Camacho. Por su parte, Pumari también compartió en sus redes fotografías de ambos durante la firma de este acuerdo político.,,",Bolivian News,31/12/2019
Tuto Quiroga deja la defensa internacional de la presidencia de Añez,"En el documento de dos páginas, Quiroga sostiene “Todos tenemos la obligación de aportar, orientar y participar en esta conversación nacional. Por eso, le agradezco la delegación con la que me honró, la que hoy debo dejar para evitar que mis posiciones o acciones comprometan a su gobierno, al que solo usted debe representar”,En otro párrafo informa lo siguiente “Ante la arremetida de Evo Morales y sus aliados internacionales, quienes buscaban imponer una narrativa de golpe, usted me pidió que haga una defensa pública y externa de la sucesión constitucional. Eso hicimos ad honorem en la OEA, en Mercosur acompañando a la Canciller, en México y en decenas de medios internacionales.,Algunos consideran que fui duro, discrepo, porque lo inaceptable es que cuando estamos recuperando democracia con una transición constitucional, tilden a nuestra Bolivia como ‘de facto’, o ‘golpista’. Eso ofendía a todo nuestro país, lo que me obligó a replicar con claridad a las personas que, por servilismo a Maduro y Castro, agravian a nuestro pueblo y la lucha más noble en décadas”.,Por el momento, no se conocen datos sobre las decisiones o el futuro político del expresidente Tuto Quiroga.,",Bolivian News,08/01/2020
“Tuto” anuncia su participación en las Elecciones del 3 de mayo,"“Durante 14 años hemos venido decidiendo electoralmente en base a quién, en lugar de qué debemos hacer y cómo lograrlo. Este 2020 nuestro futuro demanda que primero conversemos de los enormes desafíos que enfrentamos, qué proponemos y cómo lo haremos, para después ver quiénes merecemos la confianza del pueblo”, se lee en uno de los párrafos introductorios.,“Por eso voy a participar en las elecciones venideras de mayo, sin caprichos ni imposiciones, con razones y propuestas. Espero conversar con todos los partidos y líderes que quieren asegurar que nuestra Bolivia consolide la recuperación democrática y que nunca más pongamos en riesgo nuestra libertad”, dice el o a continuación.,,Sumado a ello, tanto en su cuenta de Twitter como de Facebook se cambió la línea gráfica y se estableció un mensaje para sus fotos de portada y de perfil Tuto 2020. Como parte de la composición de imagen, se ve al expresidente con una camisa blanca y de fondo los colores verde, blanco y rojo.,El anuncio de su participación en los comicios de mayo se dio un día después de presentar su renuncia como vocero internacional del Gobierno de transición.,",Bolivian News,09/01/2020
En esta foto sí están integrantes del grupo “Resistencia Juvenil Cochala”,"La RJC anunció, mediante un video replicado por distintos medios, que se encuentra en alerta y se activa junto a otros miembros jóvenes de la resistencia en otros departamentos ante amenaza de posibles movilizaciones por parte de los seguidores del expresidente Evo Morales. Miembros de la RJC participaron también hoy 13 de enero de 2019 de la destrucción del busto de Morales instalado en el Polideportivo del municipio de Quillacollo en Cochabamba, según reportes de prensa.",Bolivian News,13/01/2020
Ministerio de Comunicación contrató a joven que increpó a periodista con la frase “Di la verdad”,"“Les tengo un chismononón… ¡Adivinen quién es la nueva guerrera digital de la ministra #RoxanaLizárraga en el Ministerio de Comunicación! Pues nada mas y nada menos que #YhoryetMorales, la chica ¡Di la verdad!; Pueden ver su registro en Contraloría. Jajajajaja lucha por la democracia decía ???? por pega nomas era, ja ja ja ja. Ahí la tienen a la ridícula #Yhoryet, una alienada de humildes orígenes, piel canela, raza de bronce, alteña que intenta aparentar ser jailona y que le duele no haber nacido en Europa o EEUU. Nueva cyberllunku del régimen de #JeanineAñez (sic)”, se añade este o a la imagen., conversó con Morales Cachi quien confirmó que trabaja en el Ministerio de Comunicación a partir del 10 del presente mes en el área de campañas creativas para redes. Aclaró que se postuló al Ministerio, que accedió a una entrevista y que luego fue convocada para informarle que cumplía con los requisitos y darle la “bienvenida”. La joven dijo que es de profesión comunicadora social y que al ver que había vacancia en el Ministerio se postuló.,Morales Cachi previamente a su contratación, el pasado 19 de diciembre fue entrevistada por el periódico Bolivia “Cambio”, dependiente del Ministerio de Comunicación. La nota fue reproducida por Morales Cachi en su cuenta de Twitter.,“No me creo ni me siento heroína pero después de tanto me dieron la oportunidad de expresarme… Quizá muchos no están de acuerdo con mi actuar y otros sí. Deseo mucho que puedan leer la entrevista y entenderme”, señaló.",Bolivian News,15/01/2020
